galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_allgas_global,sigma_allgas_los,sigma_coldgas_global,sigma_coldgas_los,alpha,SFR_10,SFR_100,sSFR_10,sSFR_100
442,004096,13.80082045729774,1.9054579776679125e-11,1501466127.1167982,905.9095827939095,661.3594310276734,2.899169921875,25.78995030943837,14.725451818450125,18.075046202741635,14.623447482146366,24.876737120361053,14.725451818450125,26.66023741197191,18.865244715020662,-0.1423720913087843,2180053.509475731,28802659.14706237,-9.838048385511813,-9.717082954050698
442,004032,13.585453191722797,0.015091542079731653,1426352134.9033,884.8721206061562,648.0483634882371,2.74658203125,25.451396667574887,15.472252745975894,19.158374571712258,16.84229126168607,24.934212349104374,15.472252745975894,26.657793364849958,19.989437951682604,-0.1425455176579052,3825707.965272475,26626231.420273643,-9.57151494132241,-9.728917054157153
442,003936,13.262402293339068,0.03836862117874061,1330602883.0400689,853.677335752933,627.9815013517776,2.899169921875,24.699996464972937,15.93788933502499,20.806311931963613,15.819342381429147,23.37389913956376,15.93788933502499,26.803496486911182,19.572404471853282,-0.15393319570975136,2452885.574826351,22406067.53479035,-9.734371170919806,-9.773682819446275
442,003840,12.939351394979173,0.062455581925002855,1241217080.939009,821.8591469064099,606.896076162644,3.0517578125,25.12872478884107,13.852923449569097,17.499301791590092,14.14485902037632,22.822297483281957,13.852923449569097,24.858975822181126,17.874692048994522,-0.15867989781555228,3319296.408124751,24505074.336296663,-9.572801707494822,-9.704591719186643
442,003744,12.616300496620442,0.08740401178226867,1153274662.8287313,789.5837474921766,585.8153846105761,2.9754638671875,26.022946455091468,14.718364054990875,17.53597794128293,14.664492914632836,27.04999836699895,14.718364054990875,29.489920500475023,20.738002878948773,-0.14521175530085667,2182086.911242371,48839114.92891762,-9.723060706494552,-9.373164965803248
442,003648,12.293249598256287,0.11327055513484088,1058554845.1727971,758.1713078407648,565.1056157160702,2.74658203125,27.76491617618073,15.886384445459768,19.410599355840777,16.59948918681429,28.26864200583582,15.886384445459768,28.79473712653664,21.23988401590597,-0.15896955903136895,5183594.183039486,44224393.86067227,-9.310082370495117,-9.379051475144344
442,003552,11.970198699897278,0.14011755623076835,974117794.6736012,728.3458938725678,545.6222295302063,2.74658203125,26.24754015103244,16.42273596822563,20.48939919735516,16.62585141991834,26.583081061842844,16.42273596822563,28.313263686553785,20.57987574917917,-0.1473020987110193,6897681.011889624,42858909.43788403,-9.14990837064027,-9.356570360832853
442,003456,11.647147801532324,0.1680138028869531,889372299.9276173,698.1873025877867,525.6073475123148,2.74658203125,25.09397329755315,14.514205023148987,17.88305200935963,14.36794399197922,24.07008640603732,14.514205023148987,24.782758884387533,17.77139782333743,-0.15340454367007353,4111166.4208346996,26750654.77499279,-9.335118541479327,-9.5217491822419
442,003360,11.324096903165405,0.19703539001692277,819670284.8093591,668.6343332273348,506.1729818523075,2.899169921875,23.389575342338826,13.523991418674779,17.220159541802662,12.760078884753774,22.443055155647027,13.523991418674779,25.011679759201677,17.455492278923323,-0.1819792179656967,2723216.2564432793,19248293.741458267,-9.47855706009603,-9.629246953399605
442,003264,11.001046004804918,0.22726672633083123,760229074.3122331,640.5107293725539,487.4946778594193,2.74658203125,25.084462142207723,13.487295690423604,17.25483756133668,13.815426154918121,23.57672947463873,13.487295690423604,27.091893185312212,19.082752797376973,-0.15686814243541314,3502515.423166679,19648649.12337574,-9.336564418448631,-9.587611777521621
442,003168,10.677995106433922,0.2588017129362936,702952815.4219662,611.7779224784374,468.08232335551565,2.899169921875,24.788757781179484,14.668245695534692,18.77782228808734,14.254279977288071,21.8330593308259,14.668245695534692,23.468630016377624,17.332413345144545,-0.13070678647627237,1344896.984564297,14546671.942360261,-9.718237154837727,-9.684162529975191
442,003072,10.354944208076999,0.2917451293985244,656141599.3296186,582.8930896501956,448.6337292275913,2.6702880859375,25.558536680765837,13.799935879552171,16.776783913874592,13.802252728488455,24.770344993276222,13.799935879552171,27.198041456667536,18.888158969682475,-0.147458265346768,1790667.4132727366,17585066.011511013,-9.563982642515644,-9.571853569941005
